Sum of Adj Close,Sum of Close,Sum of Column1,Year,Quarter,Month,Day,Sum of High,Sum of Low,Sum of Open,Sum of Volume
1155.605469,1286.425049,592,2017,Qtr 2,May,29,1298.25,1282,1289.5,1749290
1145.836304,1275.550049,593,2017,Qtr 2,May,30,1287.974976,1262.5,1280,927634
1143.815308,1273.300049,594,2017,Qtr 2,May,31,1286.25,1264,1266.5,2502730
1146.959106,1276.800049,595,2017,Qtr 2,June,1,1282,1265,1265,1080064
1152.034546,1282.449951,596,2017,Qtr 2,June,2,1295.925049,1276.25,1278.125,1355648
1169.574097,1301.974976,597,2017,Qtr 2,June,5,1309.949951,1280.074951,1282.5,1500188
1210.918579,1348,598,2017,Qtr 2,June,6,1354.474976,1315,1315.5,5946720
1174.649414,1307.625,599,2017,Qtr 2,June,7,1350,1288.275024,1348.5,4927776
1132.585938,1260.800049,600,2017,Qtr 2,June,8,1302.474976,1257.75,1299,3330714
1126.028564,1253.5,601,2017,Qtr 2,June,9,1273.699951,1243,1260,3148034
1117.135376,1243.599976,602,2017,Qtr 2,June,12,1256.449951,1235.199951,1248.5,1626506
1113.43396,1225.775024,603,2017,Qtr 2,June,13,1240.550049,1223.5,1232.5,1175414
1121.904419,1235.099976,604,2017,Qtr 2,June,14,1238,1227.5,1227.5,1489142
1095.107544,1205.599976,605,2017,Qtr 2,June,15,1234.849976,1202.5,1234.5,2997198
1089.884766,1199.849976,606,2017,Qtr 2,June,16,1217.5,1193.25,1207.474976,2450426
1104.418457,1215.849976,607,2017,Qtr 2,June,19,1223.175049,1202.574951,1208.449951,1644742
1110.458862,1222.5,608,2017,Qtr 2,June,20,1224.5,1190.150024,1215.5,1670958
1092.882568,1203.150024,609,2017,Qtr 2,June,21,1221.074951,1198.599976,1220,1657818
1087.681885,1197.425049,610,2017,Qtr 2,June,22,1215.5,1192.5,1204.5,5775882
1072.626099,1180.849976,611,2017,Qtr 2,June,23,1206.974976,1177,1199.699951,1424756
1064.064819,1171.425049,612,2017,Qtr 2,June,27,1192.349976,1165.800049,1175.300049,1974330
1067.334717,1175.025024,613,2017,Qtr 2,June,28,1179,1167.5,1174.949951,1789726
1059.704834,1166.625,614,2017,Qtr 2,June,29,1186.025024,1161.550049,1179.5,2471826
1072.921265,1181.175049,615,2017,Qtr 2,June,30,1188.5,1161.550049,1162.199951,1753848
1078.031006,1186.800049,616,2017,Qtr 3,July,3,1191.525024,1171.550049,1178.699951,1475956
1074.965332,1183.425049,617,2017,Qtr 3,July,4,1190.224976,1175.025024,1186.650024,1215134
1070.037476,1178,618,2017,Qtr 3,July,5,1182.5,1172.5,1180.400024,815856
1066.199463,1173.775024,619,2017,Qtr 3,July,6,1180.949951,1170.050049,1179.5,1026788
1059.114624,1165.974976,620,2017,Qtr 3,July,7,1178.224976,1162.75,1175,1232090
1105.894165,1217.474976,621,2017,Qtr 3,July,10,1222.449951,1189.474976,1203,783608
1124.447632,1237.900024,622,2017,Qtr 3,July,11,1257.400024,1213,1213,3537504
1107.937988,1219.724976,623,2017,Qtr 3,July,12,1241.650024,1215.050049,1241.25,2646450
1111.094849,1223.199951,624,2017,Qtr 3,July,13,1236,1213.300049,1222.5,3131960
1088.862915,1198.724976,625,2017,Qtr 3,July,14,1212.5,1187.5,1191.5,4508432
1087.954712,1197.724976,626,2017,Qtr 3,July,17,1211.050049,1191.099976,1198.849976,2211822
1093.813354,1204.175049,627,2017,Qtr 3,July,18,1221.5,1198.074951,1198.074951,1908002
1112.548218,1224.800049,628,2017,Qtr 3,July,19,1230,1207.550049,1207.75,3915576
1110.32251,1222.349976,629,2017,Qtr 3,July,20,1228.449951,1215.25,1224.625,1182504
1131.441772,1245.599976,630,2017,Qtr 3,July,21,1250,1217.275024,1217.449951,2148416
1152.620483,1265.349976,631,2017,Qtr 3,July,24,1270,1241,1241,2271402
1171.203369,1285.75,632,2017,Qtr 3,July,25,1290,1259.199951,1262.875,2678832
1164.143555,1278,633,2017,Qtr 3,July,26,1287.5,1273.5,1280,1459826
1130.302979,1240.849976,634,2017,Qtr 3,July,27,1292.400024,1233.25,1271.099976,4255304
1131.487427,1242.150024,635,2017,Qtr 3,July,28,1246.525024,1221,1240.5,1382752
1134.902954,1245.900024,636,2017,Qtr 3,July,31,1259.5,1231.5,1235.5,2019662
1139.389404,1250.824951,637,2017,Qtr 3,August,1,1260.375,1245.5,1250,1747460
1126.7052,1236.900024,638,2017,Qtr 3,August,2,1254,1231,1250,1251024
1133.832764,1244.724976,639,2017,Qtr 3,August,3,1251,1233.224976,1240,1882548
1149.022217,1261.400024,640,2017,Qtr 3,August,4,1264.150024,1244,1245.400024,1387890
1140.209473,1251.724976,641,2017,Qtr 3,August,7,1260,1240.599976,1258.25,1885520
1140.027222,1251.525024,642,2017,Qtr 3,August,8,1264.300049,1248.150024,1256,1073958
1144.103516,1256,643,2017,Qtr 3,August,9,1261.425049,1246.650024,1250,992946
1143.852661,1255.724976,644,2017,Qtr 3,August,10,1260.300049,1243.175049,1254.5,1526172
1136.838989,1248.025024,645,2017,Qtr 3,August,11,1267.5,1241.5,1249.949951,1394736
1124.700928,1234.699951,646,2017,Qtr 3,August,14,1254.949951,1231.5,1251.5,786504
1135.153931,1246.175049,647,2017,Qtr 3,August,16,1271.900024,1232.599976,1242,1373340
1132.102417,1242.824951,648,2017,Qtr 3,August,17,1252.5,1231.050049,1250.349976,1752374
1144.92334,1256.900024,649,2017,Qtr 3,August,18,1274.949951,1235.699951,1237,2837356
1151.754883,1264.400024,650,2017,Qtr 3,August,21,1274.5,1247.150024,1252.75,2304834
1137.522339,1248.775024,651,2017,Qtr 3,August,22,1269.75,1246,1261.5,1131326
1133.832764,1244.724976,652,2017,Qtr 3,August,23,1258.400024,1236.574951,1252.5,1562272
1137.0896,1248.300049,653,2017,Qtr 3,August,24,1258.974976,1243.074951,1248.849976,1623908
1132.854004,1243.650024,654,2017,Qtr 3,August,28,1252.699951,1230.5,1252.300049,2036796
1125.361572,1235.425049,655,2017,Qtr 3,August,29,1248,1231.974976,1241,1312602
1131.60144,1242.275024,656,2017,Qtr 3,August,30,1245,1230.050049,1240.5,970782
1136.975464,1248.175049,657,2017,Qtr 3,August,31,1252.199951,1233.324951,1242.5,1784664
1118.802734,1228.224976,658,2017,Qtr 3,September,1,1249.025024,1218.275024,1240,1702330
1118.688965,1228.099976,659,2017,Qtr 3,September,4,1230.5,1219,1226.550049,1062544
1131.510254,1242.175049,660,2017,Qtr 3,September,5,1245,1218.525024,1230,1165994
1117.322998,1226.599976,661,2017,Qtr 3,September,6,1237.425049,1225,1234.074951,1228764
1120.465088,1230.050049,662,2017,Qtr 3,September,7,1234.199951,1225.525024,1229,870636
1125.247925,1235.300049,663,2017,Qtr 3,September,8,1237,1226.275024,1226.875,1021134
1117.891968,1227.224976,664,2017,Qtr 3,September,11,1241.474976,1225,1235.599976,732764
1133.377441,1244.224976,665,2017,Qtr 3,September,12,1248.5,1228.5,1236.949951,1396460
1133.718872,1244.599976,666,2017,Qtr 3,September,13,1265.824951,1237.599976,1250,1278980
1132.694458,1243.474976,667,2017,Qtr 3,September,14,1248.800049,1235.949951,1241,1081510
1141.393799,1253.025024,668,2017,Qtr 3,September,15,1258.5,1242.5,1249.5,2944072
1138.205566,1249.525024,669,2017,Qtr 3,September,18,1259.474976,1244.625,1252.474976,726600
1137.841064,1249.125,670,2017,Qtr 3,September,19,1252.5,1245.75,1252.5,782754
1135.700317,1246.775024,671,2017,Qtr 3,September,20,1257,1237.150024,1257,1334642
1149.978516,1262.449951,672,2017,Qtr 3,September,21,1270.5,1240,1245.525024,2438740
1140.277832,1251.800049,673,2017,Qtr 3,September,22,1263.449951,1246,1259.949951,2435396
1143.534302,1255.375,674,2017,Qtr 3,September,25,1267,1246.375,1248.275024,1599558
1127.092285,1237.324951,675,2017,Qtr 3,September,26,1263.199951,1233,1255,1449230
1136.360718,1247.5,676,2017,Qtr 3,September,27,1256.099976,1236.875,1245,2010356
1127.911743,1238.224976,677,2017,Qtr 3,September,28,1257,1226,1247.349976,4332866
1109.465942,1217.974976,678,2017,Qtr 3,September,29,1242,1210.75,1239.5,1985014
1115.159424,1224.224976,679,2017,Qtr 4,October,3,1227.150024,1213.525024,1220,1923006
1112.358398,1221.150024,680,2017,Qtr 4,October,4,1227,1212.5,1224.800049,1300778
1106.573975,1214.800049,681,2017,Qtr 4,October,5,1221.724976,1212.199951,1220.5,1684686
1114.339478,1223.324951,682,2017,Qtr 4,October,6,1227.5,1214.025024,1215,1389188
1117.732544,1227.050049,683,2017,Qtr 4,October,9,1233.974976,1220.525024,1220.525024,1773616
1120.078125,1229.625,684,2017,Qtr 4,October,10,1234.974976,1225.625,1227.5,1222010
1138.797607,1250.175049,685,2017,Qtr 4,October,11,1257.224976,1228.375,1230,1527746
1160.59082,1274.099976,686,2017,Qtr 4,October,12,1277.5,1253.5,1256.5,5006356
1165.328003,1279.300049,687,2017,Qtr 4,October,13,1304.474976,1261.5,1274.099976,4066320
1177.078613,1292.199951,688,2017,Qtr 4,October,16,1295,1277.525024,1277.525024,1218590
1181.701172,1297.275024,689,2017,Qtr 4,October,17,1307.474976,1288.775024,1292.5,1443016
1178.080811,1293.300049,690,2017,Qtr 4,October,18,1306.824951,1290,1297.5,1514144
1176.85083,1291.949951,691,2017,Qtr 4,October,19,1297.900024,1285.5,1296,86822
1178.672485,1293.949951,692,2017,Qtr 4,October,23,1314.5,1273.724976,1292,1886088
1174.345825,1289.199951,693,2017,Qtr 4,October,24,1310.449951,1284.525024,1310,1339020
1169.093994,1279.949951,694,2017,Qtr 4,October,25,1307,1277.5,1289.25,1105106
1159.480469,1269.425049,695,2017,Qtr 4,October,26,1284.574951,1258.949951,1267.550049,3007552
1180.236694,1292.150024,696,2017,Qtr 4,October,27,1296.574951,1265.150024,1269,1409270
1194.805786,1308.099976,697,2017,Qtr 4,October,30,1310,1290.849976,1293,1137252
1198.36792,1312,698,2017,Qtr 4,October,31,1320,1300.650024,1300.650024,1592634
1188.708862,1301.425049,699,2017,Qtr 4,November,1,1313.425049,1289.425049,1312,741882
1199.349854,1313.074951,700,2017,Qtr 4,November,2,1337,1303.375,1304.25,1468422
1196.587158,1310.050049,701,2017,Qtr 4,November,3,1318.349976,1301.400024,1316.199951,666886
1217.34314,1332.775024,702,2017,Qtr 4,November,6,1335.900024,1305.875,1310,1377000
1237.666382,1355.025024,703,2017,Qtr 4,November,7,1384,1333.025024,1335,2696892
1249.061035,1367.5,704,2017,Qtr 4,November,8,1379.5,1359.125,1361.5,1402252
1249.700439,1368.199951,705,2017,Qtr 4,November,9,1375,1359.650024,1375,1152432
1237.072754,1354.375,706,2017,Qtr 4,November,10,1363,1346.675049,1361.099976,1356566
1259.998901,1379.474976,707,2017,Qtr 4,November,13,1388.699951,1351.025024,1351.025024,1496996
1239.744507,1357.300049,708,2017,Qtr 4,November,14,1378.275024,1353.75,1378.275024,1657252
1235.497314,1352.650024,709,2017,Qtr 4,November,15,1377.5,1350.675049,1353,6670834
1254.38147,1373.324951,710,2017,Qtr 4,November,16,1381.5,1343.474976,1355,1653482
1236.4104,1353.650024,711,2017,Qtr 4,November,17,1374.050049,1351.800049,1374.050049,1325464
1234.65271,1351.724976,712,2017,Qtr 4,November,20,1363.449951,1347.650024,1357.5,1014498
1220.723267,1336.474976,713,2017,Qtr 4,November,21,1350.5,1333,1350.5,1527740
1224.239136,1340.324951,714,2017,Qtr 4,November,22,1354.849976,1336.199951,1336.5,1822624
1224.513672,1340.625,715,2017,Qtr 4,November,23,1346.5,1334.5,1340.5,793470
1227.619141,1344.025024,716,2017,Qtr 4,November,24,1351.449951,1336.550049,1341,2287512
1226.614502,1342.925049,717,2017,Qtr 4,November,27,1347.949951,1331.099976,1344,1856786
1226.363403,1342.650024,718,2017,Qtr 4,November,28,1351.199951,1335,1343,911716
1213.963745,1329.074951,719,2017,Qtr 4,November,29,1346.5,1325,1338.75,1447532
1204.305176,1318.5,720,2017,Qtr 4,November,30,1333.474976,1311.5,1326.824951,4299962
1201.085205,1314.974976,721,2017,Qtr 4,December,1,1334,1310.75,1317.5,1031144
1202.181641,1316.175049,722,2017,Qtr 4,December,4,1329.25,1301.474976,1311,1259104
1203.642822,1317.775024,723,2017,Qtr 4,December,5,1325.849976,1314.074951,1315.5,1167914
1202.615112,1316.650024,724,2017,Qtr 4,December,6,1322.5,1306.425049,1318,1407518
1195.285278,1308.625,725,2017,Qtr 4,December,7,1322.974976,1307.5,1316.150024,1326300
1188.092163,1300.75,726,2017,Qtr 4,December,8,1322.5,1298.5,1309,1385548
1215.311523,1330.550049,727,2017,Qtr 4,December,11,1336.324951,1304.175049,1304.175049,1008002
1192.955933,1306.074951,728,2017,Qtr 4,December,12,1331,1303.699951,1330.5,1882246
1200.377075,1314.199951,729,2017,Qtr 4,December,13,1325.724976,1300.5,1305.699951,2961458
1168.134644,1278.900024,730,2017,Qtr 4,December,14,1316,1265.550049,1316,5504150
1162.563354,1272.800049,731,2017,Qtr 4,December,15,1292.224976,1268.425049,1281.875,2718138
1178.502075,1290.25,732,2017,Qtr 4,December,18,1294.474976,1247.175049,1268.5,2180664
1176.126953,1287.650024,733,2017,Qtr 4,December,19,1298.900024,1282.349976,1288,1801952
1182.360718,1294.474976,734,2017,Qtr 4,December,20,1296.375,1275.324951,1291,1577570
1185.443481,1297.849976,735,2017,Qtr 4,December,21,1304,1290.025024,1293.5,1293648
1208.757935,1323.375,736,2017,Qtr 4,December,22,1331.949951,1295.099976,1302,3665664
1209.990601,1324.724976,737,2017,Qtr 4,December,26,1344.875,1315.800049,1343,2175786
1196.495361,1309.949951,738,2017,Qtr 4,December,27,1329.25,1305.25,1324.724976,739284
1199.71521,1313.474976,739,2017,Qtr 4,December,28,1326.75,1302.824951,1304.400024,2605088
1233.624878,1350.599976,740,2017,Qtr 4,December,29,1354.449951,1309.275024,1311.550049,2609542
1208.232666,1322.800049,741,2018,Qtr 1,January,1,1347.400024,1317.5,1341.150024,1351760
1201.656128,1315.599976,742,2018,Qtr 1,January,2,1334.800049,1310.099976,1330,1920290
1205.05835,1319.324951,743,2018,Qtr 1,January,3,1334.5,1315.599976,1316,1257120
1213.484619,1328.550049,744,2018,Qtr 1,January,4,1331,1320,1325,913082
1228.144531,1344.599976,745,2018,Qtr 1,January,5,1349.75,1325,1325,1153706
1239.653076,1357.199951,746,2018,Qtr 1,January,8,1363.425049,1340.925049,1350,1242220
1237.187134,1354.5,747,2018,Qtr 1,January,9,1360.5,1338.275024,1357.5,2149396
1281.760498,1403.300049,748,2018,Qtr 1,January,10,1408,1347.324951,1355.5,3365850
1274.407715,1395.25,749,2018,Qtr 1,January,11,1410.949951,1391.099976,1405,2520744
1267.94519,1388.175049,750,2018,Qtr 1,January,12,1402.5,1370.275024,1402.5,3360314
1254.130615,1373.050049,751,2018,Qtr 1,January,15,1404,1367.525024,1388.574951,1457214
1301.96936,1425.425049,752,2018,Qtr 1,January,16,1430.824951,1375.275024,1378,4267752
1319.369019,1444.474976,753,2018,Qtr 1,January,17,1462.5,1431.074951,1435,4280806
1332.727905,1459.099976,754,2018,Qtr 1,January,18,1466.5,1434.025024,1448.5,2209478
1351.497803,1479.650024,755,2018,Qtr 1,January,19,1491,1451.824951,1465.275024,1820000
1426.618774,1558.199951,756,2018,Qtr 1,January,22,1567.349976,1461,1480.5,4367110
1420.026978,1551,757,2018,Qtr 1,January,23,1571.175049,1545.025024,1557.474976,3239610
1453.261963,1587.300049,758,2018,Qtr 1,January,24,1629.525024,1541.324951,1545,5621538
1428.747803,1560.525024,759,2018,Qtr 1,January,25,1589.900024,1540.5,1587.5,3833844
1464.363159,1599.425049,760,2018,Qtr 1,January,29,1612.5,1561,1565.699951,3141060
1443.305298,1576.425049,761,2018,Qtr 1,January,30,1601.900024,1571.849976,1590,1574758
1424.765015,1556.175049,762,2018,Qtr 1,January,31,1575,1549.300049,1568.5,3043214
1436.78186,1569.300049,763,2018,Qtr 1,February,1,1595,1544.400024,1562,2400630
1443.671631,1576.824951,764,2018,Qtr 1,February,2,1595,1551.724976,1560,2456490
1420.576538,1551.599976,765,2018,Qtr 1,February,5,1594,1538.425049,1555,2757742
1372.074829,1498.625,766,2018,Qtr 1,February,6,1538.574951,1492.5,1505,2657306
1352.756836,1477.525024,767,2018,Qtr 1,February,7,1515.5,1473.724976,1513.5,2180324
1361.523438,1487.099976,768,2018,Qtr 1,February,8,1513.800049,1479.5,1489.875,2755004
1360.378784,1485.849976,769,2018,Qtr 1,February,9,1497,1448.324951,1475,2102458
1358.36438,1483.650024,770,2018,Qtr 1,February,12,1511.675049,1477.775024,1489.150024,1974562
1332.957886,1455.900024,771,2018,Qtr 1,February,14,1487.224976,1446.25,1485,2847532
1339.389526,1462.925049,772,2018,Qtr 1,February,15,1471.5,1452.550049,1465.974976,2465236
1342.685303,1466.525024,773,2018,Qtr 1,February,16,1499.800049,1461.5,1461.5,2515756
1338.359497,1461.800049,774,2018,Qtr 1,February,19,1476.650024,1447.599976,1472.5,1568224
1348.041626,1472.375,775,2018,Qtr 1,February,20,1492.525024,1463.949951,1464,1889068
1392.697754,1521.150024,776,2018,Qtr 1,February,21,1531.300049,1480.025024,1487,3089228
1396.314087,1525.099976,777,2018,Qtr 1,February,22,1539.5,1511.25,1526,3463010
1408.033691,1537.900024,778,2018,Qtr 1,February,23,1544.5,1496.050049,1525,3362500
1387.844971,1515.849976,779,2018,Qtr 1,February,26,1544.974976,1510.599976,1537.5,1363882
1392.721191,1521.175049,780,2018,Qtr 1,February,27,1539.275024,1516,1520.5,1717800
1389.378906,1517.525024,781,2018,Qtr 1,February,28,1531.974976,1510.724976,1517.5,2706864
1390.591797,1518.849976,782,2018,Qtr 1,March,1,1530.599976,1510,1524.5,1718124
1421.789673,1552.925049,783,2018,Qtr 1,March,5,1556.824951,1516.474976,1524.5,2858168
1392.926758,1521.400024,784,2018,Qtr 1,March,6,1563.5,1515.074951,1561,1906764
1385.899658,1513.724976,785,2018,Qtr 1,March,7,1544.5,1509.25,1535,1917772
1375.141846,1501.974976,786,2018,Qtr 1,March,8,1527.449951,1493.75,1527.449951,1951826
1388.94397,1517.050049,787,2018,Qtr 1,March,9,1531.599976,1488.599976,1502.5,1872436
1397.206787,1526.074951,788,2018,Qtr 1,March,12,1541.949951,1517.75,1521.5,2091340
1321.513306,1443.400024,789,2018,Qtr 1,March,13,1469.849976,1436,1462.449951,88067154
1321.55896,1443.449951,790,2018,Qtr 1,March,14,1461.525024,1437.525024,1446.474976,3668668
1313.685181,1434.849976,791,2018,Qtr 1,March,15,1451.275024,1427.800049,1447.5,2348906
1293.542725,1412.849976,792,2018,Qtr 1,March,16,1436,1402.5,1434.400024,7197482
1295.969238,1415.5,793,2018,Qtr 1,March,19,1424,1410,1414.5,3489940
1311.464966,1432.425049,794,2018,Qtr 1,March,20,1436.599976,1409.5,1410,4024984
1307.756714,1428.375,795,2018,Qtr 1,March,21,1442.150024,1425,1436.25,3907678
1296.129883,1415.675049,796,2018,Qtr 1,March,22,1437.974976,1411.275024,1429.974976,2326094
1290.086914,1409.074951,797,2018,Qtr 1,March,23,1417.050049,1399.025024,1401,3654122
1289.560303,1408.5,798,2018,Qtr 1,March,26,1413.699951,1390.775024,1409.5,2964210
1303.61438,1423.849976,799,2018,Qtr 1,March,27,1431.5,1411.525024,1412.5,2494574
1304.27771,1424.574951,800,2018,Qtr 1,March,28,1437.5,1412.5,1417.949951,6865654
1331.973389,1454.824951,801,2018,Qtr 2,April,2,1457,1420,1420,1662988
1332.706177,1455.625,802,2018,Qtr 2,April,3,1464.949951,1446.050049,1446.050049,1937290
1332.546021,1455.449951,803,2018,Qtr 2,April,4,1467,1446,1464.724976,2841820
1354.084229,1478.974976,804,2018,Qtr 2,April,5,1481.875,1460.175049,1463.275024,1809424
1350.582397,1475.150024,805,2018,Qtr 2,April,6,1480,1463.275024,1477,1129018
1338.496948,1461.949951,806,2018,Qtr 2,April,9,1481.75,1457.5,1469.849976,1235866
1344.768555,1468.800049,807,2018,Qtr 2,April,10,1478.625,1462.849976,1462.849976,1184532
1379.811523,1507.074951,808,2018,Qtr 2,April,11,1512.5,1472.800049,1475.300049,3124416
1437.079346,1569.625,809,2018,Qtr 2,April,12,1575,1503.974976,1505,6114360
1443.51123,1576.650024,810,2018,Qtr 2,April,13,1620.400024,1566.050049,1575,8179118
1459.235718,1593.824951,811,2018,Qtr 2,April,16,1599.974976,1555.375,1558,6270274
1449.599487,1583.300049,812,2018,Qtr 2,April,17,1597.474976,1573.599976,1593.824951,3301724
1446.166382,1579.550049,813,2018,Qtr 2,April,18,1596.724976,1572.925049,1583,2433066
1460.838135,1595.574951,814,2018,Qtr 2,April,19,1608.599976,1582.875,1589.949951,4820952
1557.566528,1701.224976,815,2018,Qtr 2,April,20,1711.175049,1620,1625,18465662
1560.404663,1704.324951,816,2018,Qtr 2,April,23,1778.949951,1694.775024,1712,15185910
1549.875488,1692.824951,817,2018,Qtr 2,April,24,1721.574951,1671.25,1705,8314336
1588.604004,1735.125,818,2018,Qtr 2,April,25,1741.5,1682.525024,1692.5,8196574
1620.19043,1769.625,819,2018,Qtr 2,April,26,1780,1733.5,1733.5,12135034
1580.22644,1725.974976,820,2018,Qtr 2,April,27,1772,1710,1762.5,4501330
1616.917236,1766.050049,821,2018,Qtr 2,April,30,1774.5,1718.800049,1725.974976,3458558
1602.108154,1749.875,822,2018,Qtr 2,May,2,1766.099976,1735.650024,1765.25,3158046
1593.913818,1740.925049,823,2018,Qtr 2,May,3,1763,1735.199951,1754.900024,3761550
1593.4104,1740.375,824,2018,Qtr 2,May,4,1748.5,1735,1746,2347244
1566.0354,1710.474976,825,2018,Qtr 2,May,7,1745,1705.449951,1745,3484426
1575.30542,1720.599976,826,2018,Qtr 2,May,8,1743.25,1698.349976,1717.349976,2992820
1597.324585,1744.650024,827,2018,Qtr 2,May,9,1747.375,1720.099976,1720.099976,2615050
1579.906006,1725.625,828,2018,Qtr 2,May,10,1755.574951,1720.099976,1751.474976,3858678
1582.515381,1728.474976,829,2018,Qtr 2,May,11,1742.5,1721.25,1727.099976,2627876
1571.803345,1716.775024,830,2018,Qtr 2,May,14,1735.5,1705.400024,1728.5,2433894
1594.165527,1741.199951,831,2018,Qtr 2,May,15,1747.900024,1716.849976,1725,1952890
1599.430542,1746.949951,832,2018,Qtr 2,May,16,1754.5,1737.625,1739.974976,1648450
1598.468994,1745.900024,833,2018,Qtr 2,May,17,1766.574951,1738,1756.474976,2968048
1603.161377,1751.025024,834,2018,Qtr 2,May,18,1758.849976,1729,1740.400024,1874996
1628.201782,1778.375,835,2018,Qtr 2,May,21,1796,1759.025024,1764.349976,3446178
1606.296631,1754.449951,836,2018,Qtr 2,May,22,1787.474976,1746.849976,1779,1857416
1599.979492,1747.550049,837,2018,Qtr 2,May,23,1772.5,1740.5,1762.5,1507298
1649.694214,1801.849976,838,2018,Qtr 2,May,24,1807.5,1751.175049,1755,2962316
1641.500122,1792.900024,839,2018,Qtr 2,May,25,1837.400024,1786.275024,1812.5,3769772
1603.161377,1751.025024,840,2018,Qtr 2,May,28,1808.25,1743,1808.25,3716798
1612.980713,1761.75,841,2018,Qtr 2,May,29,1772,1744,1764.949951,3525312
1608.677368,1757.050049,842,2018,Qtr 2,May,30,1766.5,1741.25,1754.525024,3779106
1607.292603,1741.050049,843,2018,Qtr 2,May,31,1759.050049,1726.099976,1734,5049371
1599.353394,1732.449951,844,2018,Qtr 2,June,1,1757.5,1716.300049,1754,1603856
1610.246826,1744.25,845,2018,Qtr 2,June,4,1749,1712.599976,1745,1681483
1589.336792,1721.599976,846,2018,Qtr 2,June,5,1751.900024,1711.150024,1744,2449568
1593.168091,1725.75,847,2018,Qtr 2,June,6,1734.900024,1715.199951,1723,2236512
1602.214844,1735.550049,848,2018,Qtr 2,June,7,1749,1723.800049,1725,2414762
1612.877686,1747.099976,849,2018,Qtr 2,June,8,1757.300049,1735,1735,2582138
1615.277588,1749.699951,850,2018,Qtr 2,June,11,1763,1743,1747.099976,2179378
1644.173218,1781,851,2018,Qtr 2,June,12,1785,1753,1757,4608875
1683.962158,1824.099976,852,2018,Qtr 2,June,13,1831.650024,1798,1816,5370983
1650.220337,1787.550049,853,2018,Qtr 2,June,14,1832.300049,1784,1830,3819998
1698.686768,1840.050049,854,2018,Qtr 2,June,15,1847.099976,1788.599976,1800,9183574
1688.486084,1829,855,2018,Qtr 2,June,18,1867.949951,1822.150024,1867.949951,4674987
1684.331299,1824.5,856,2018,Qtr 2,June,19,1839,1821,1822.150024,3245034
1682.438721,1822.449951,857,2018,Qtr 2,June,20,1836.300049,1818.599976,1832,3107695
1679.577148,1819.349976,858,2018,Qtr 2,June,21,1832,1817.599976,1832,2910659
1670.760986,1809.800049,859,2018,Qtr 2,June,22,1827,1799.550049,1827,2949458
1679.484741,1819.25,860,2018,Qtr 2,June,25,1822.349976,1806,1811.900024,2083217
1709.718628,1852,861,2018,Qtr 2,June,26,1861,1821,1823,4679712
1715.25769,1858,862,2018,Qtr 2,June,27,1885.150024,1851.25,1860,4081208
1701.133423,1842.699951,863,2018,Qtr 2,June,28,1871,1826.300049,1865,4888125
1705.795288,1847.75,864,2018,Qtr 2,June,29,1867.400024,1842.300049,1844.900024,3506276
1709.118774,1851.349976,865,2018,Qtr 3,July,2,1857.800049,1841.099976,1852,2650290
1730.075073,1874.050049,866,2018,Qtr 3,July,3,1879.900024,1857.050049,1859.949951,3242233
1722.781616,1866.150024,867,2018,Qtr 3,July,4,1879.900024,1857.150024,1879.900024,2700614
1735.844604,1880.300049,868,2018,Qtr 3,July,5,1887.5,1862.099976,1873,2472571
1765.986328,1912.949951,869,2018,Qtr 3,July,6,1921,1881.650024,1882.849976,3713781
1738.337402,1883,870,2018,Qtr 3,July,9,1924.400024,1876.5,1924,6151747
1731.044189,1875.099976,871,2018,Qtr 3,July,10,1898.900024,1870.75,1898,5303302
1827.792847,1979.900024,872,2018,Qtr 3,July,11,1998,1894.150024,1900,22903802
1819.899902,1971.349976,873,2018,Qtr 3,July,12,1990.900024,1960.5,1984,6921701
1828.900513,1981.099976,874,2018,Qtr 3,July,13,1997.900024,1974,1975,4148185
1836.378052,1989.199951,875,2018,Qtr 3,July,16,1996,1977.449951,1990,2582159
1852.057739,2002.150024,876,2018,Qtr 3,July,17,2009,1981,1989,3315492
1850.300049,2000.25,877,2018,Qtr 3,July,18,2011.699951,1993.050049,2005,2013869
1832.863159,1981.400024,878,2018,Qtr 3,July,19,2010.449951,1970,2002.099976,1746318
1846.923828,1996.599976,879,2018,Qtr 3,July,20,2000,1984,1984.900024,1934995
1855.29541,2005.650024,880,2018,Qtr 3,July,23,2009.949951,1986,2001,2086201
1849.143921,1999,881,2018,Qtr 3,July,24,2015,1984.150024,2015,2038423
1832.955688,1981.5,882,2018,Qtr 3,July,25,2002,1968.400024,2001.900024,1535492
1817.415039,1964.699951,883,2018,Qtr 3,July,26,1985,1955.099976,1974.949951,3503036
1798.035522,1943.75,884,2018,Qtr 3,July,27,1964.650024,1940.300049,1960.849976,2033977
1798.822021,1944.599976,885,2018,Qtr 3,July,30,1954.699951,1931.550049,1943,1579251
1794.751343,1940.199951,886,2018,Qtr 3,July,31,1947,1928,1942,2204803
1828.330811,1976.5,887,2018,Qtr 3,August,1,1981.550049,1949.800049,1949.949951,2425180
1802.337036,1948.400024,888,2018,Qtr 3,August,2,1985,1945,1980,1509287
1831.059204,1979.449951,889,2018,Qtr 3,August,3,1982.050049,1956.5,1956.5,1505131
1827.452026,1975.550049,890,2018,Qtr 3,August,6,1998.949951,1972.25,1997,1532249
1819.866699,1967.349976,891,2018,Qtr 3,August,7,1979.150024,1960.5,1978.199951,1353521
